"X","Metal_ID","QUBR_ID","Elevation..m.","Stick","Canopy1","Canopy2","Tree_pic","Env_pic","Recorder","Date","Comments","Page","Locality","Transcriber","Checked.","Daniel_tag","Daniel_lat","Daniel_long","DBH_ag","multistemmed","Canopy_short","Canopy_long","Crown_spread","a","b","c","eccentricity","Canopy_area","X.1","Y","geometry"
176,59,"LM_171","533",172,12.26,10.86,"Y","Y","VGB","9/6/23",NA,"13B","LM","AMH","Y",NA,NA,NA,0.523054490469205,TRUE,10.86,12.26,11.56,6.13,5.43,2.84464409021586,0.464052869529504,104.570738908124,585732.141750301,2654851.75764789,c(585732.141750301, 2654851.75764789)
177,60,"LM_172","534",172,11.76,11.4,"Y","Y","VGB","9/6/23",NA,"13B","LM","AMH","Y",NA,NA,NA,0.739,FALSE,11.4,11.76,11.58,5.88,5.7,1.44374512986191,0.245534886030938,105.293619377716,585738.238075621,2654852.90139497,c(585738.238075621, 2654852.90139497)
178,61,"LM_173","534",181,20.85,18.95,"Y","Y","VGB","9/6/23",NA,"14A","LM","CAJ","Y",NA,NA,NA,1.028,FALSE,18.95,20.85,19.9,10.425,9.475,4.34798804046194,0.417073193329682,310.316704844557,585786.776565147,2654900.80418367,c(585786.776565147, 2654900.80418367)
179,377,"LM_217","541",181,12.41,11.6,"Y","Y","KA","9/6/23",NA,"14A","LM","CAJ","Y",NA,NA,NA,0.536,FALSE,11.6,12.41,12.005,6.205,5.8,2.205,0.35535858178888,113.062778010043,585806.755660819,2655018.29344788,c(585806.755660819, 2655018.29344788)
180,391,"LM_216","540",181,10.87,10.52,"Y","Y","KA","9/6/23",NA,"14A","LM","CAJ","Y",NA,NA,NA,0.563370215755146,TRUE,10.52,10.87,10.695,5.435,5.26,1.36807346293976,0.251715448562974,89.8121649400904,585788.56985456,2655082.59016607,c(585788.56985456, 2655082.59016607)
181,400,"LM_174","536",172,8.63,9.72,"Y","Y","KA","9/7/23",NA,"15A","LM","CAJ","Y",NA,NA,NA,0.433,FALSE,8.63,9.72,9.175,4.86,4.315,2.23615182847677,0.460113544954068,65.8820253791662,585897.218931111,2654916.22950238,c(585897.218931111, 2654916.22950238)
182,62,"LM_175","537",172,9.92,9.19,"Y","Y","KA","9/7/23",NA,"15A","LM","CAJ","Y",NA,NA,NA,0.577,FALSE,9.19,9.92,9.555,4.96,4.595,1.86750502007357,0.376513108885801,71.6006664864957,585897.573474844,2654913.64802045,c(585897.573474844, 2654913.64802045)
183,63,"LM_176","535",172,7.93,10.44,"Y","Y","KA","9/7/23",NA,"15A","LM","CAJ","Y",NA,NA,NA,0.445,FALSE,7.93,10.44,9.185,5.22,3.965,3.39516936249136,0.650415586684169,65.022485629144,585898.799993079,2654907.01181204,c(585898.799993079, 2654907.01181204)
184,64,"LM_177","536",172,15.41,12.52,"Y","Y","KA","9/7/23",NA,"15A","LM","CAJ","Y",NA,NA,NA,0.534,FALSE,12.52,15.41,13.965,7.705,6.26,4.4921514889861,0.583017714339532,151.529380938393,585903.556677074,2654905.37944614,c(585903.556677074, 2654905.37944614)
185,65,"LM_215","535",172,8.18,5.16,"Y","Y","KA","9/7/23",NA,"15A","LM","CAJ","Y",NA,NA,NA,0.333,FALSE,5.16,8.18,6.67,4.09,2.58,3.17359417695458,0.775939896565911,33.1507139992102,585854.397794066,2654932.76623702,c(585854.397794066, 2654932.76623702)
186,66,"LM_214","537",172,11.24,12.42,"Y","Y","KA","9/7/23",NA,"15A","LM","CAJ","Y",NA,NA,NA,0.495,FALSE,11.24,12.42,11.83,6.21,5.62,2.6419121862772,0.425428693442384,109.642211928815,585854.233798692,2654931.84253704,c(585854.233798692, 2654931.84253704)
187,67,"LM_213","537",172,13.51,11.73,"Y","Y","KA","9/7/23",NA,"15A","LM","CAJ","Y",NA,NA,NA,0.414,FALSE,11.73,13.51,12.62,6.755,5.865,3.35138777225197,0.496134385233452,124.463853369369,585854.872083125,2654938.48992551,c(585854.872083125, 2654938.48992551)
188,68,"LM_212","537",190,11.35,15.35,"Y","Y","KA","9/7/23",NA,"15A","LM","CAJ","Y",NA,NA,NA,0.485230872884238,TRUE,11.35,15.35,13.35,7.675,5.675,5.16720427310553,0.673251371088668,136.834031522512,585840.60429698,2654943.01800147,c(585840.60429698, 2654943.01800147)
189,69,"LM_211","538",190,16.41,13.41,"Y","Y","KA","9/7/23",NA,"15B","LM","CAJ","Y",NA,NA,NA,0.545,FALSE,13.41,16.41,14.91,8.205,6.705,4.72916483113033,0.576375969668535,172.833227580732,585836.546745258,2654941.1482524,c(585836.546745258, 2654941.1482524)
190,70,"LM_210","540",172,3.47,5,"Y","Y","KA","9/7/23",NA,"15B","LM","CAJ","Y",NA,NA,NA,0.283,FALSE,3.47,5,4.235,2.5,1.735,1.79993749891489,0.719974999565957,13.6266581349457,585835.059719204,2654934.68032251,c(585835.059719204, 2654934.68032251)
191,71,"LM_209","538",172,12.34,19.7,"Y","Y","KA","9/7/23",NA,"15B","LM","CAJ","Y",NA,NA,NA,0.434,FALSE,12.34,19.7,16.02,9.85,6.17,7.67812477106227,0.779505052899723,190.928722725593,585829.285900397,2654936.30661599,c(585829.285900397, 2654936.30661599)
192,72,"LM_208","535",172,15.8,14.49,"Y","Y","KA","9/7/23","Tree down. Canopy from length of trunk","15B","LM","CAJ","Y",NA,NA,NA,0.689,FALSE,14.49,15.8,15.145,7.9,7.245,3.14959918084826,0.398683440613703,179.810626324539,585831.345638416,2654932.07445961,c(585831.345638416, 2654932.07445961)
193,73,"LM_207","535",172,11.8,7.78,"Y","Y","KA","9/7/23",NA,"15B","LM","CAJ","Y",NA,NA,NA,0.364,FALSE,7.78,11.8,9.79,5.9,3.89,4.43597790797024,0.751860662367837,72.1026929925393,585827.9827702,2654927.44072472,c(585827.9827702, 2654927.44072472)
194,74,"LM_206","535",172,15.19,14.35,"Y","Y","KA","9/7/23",NA,"15B","LM","CAJ","Y",NA,NA,NA,0.54,FALSE,14.35,15.19,14.77,7.595,7.175,2.49066256245201,0.327934504601976,171.198342763804,585826.817099009,2654923.92741581,c(585826.817099009, 2654923.92741581)
195,75,"LM_205","534",172,1.75,1.35,"Y","Y","KA","9/7/23",NA,"15B","LM","CAJ","Y",NA,NA,NA,0.438,FALSE,1.35,1.75,1.55,0.875,0.675,0.556776436283002,0.636315927180574,1.85550316102647,585823.831976107,2654912.83692663,c(585823.831976107, 2654912.83692663)
196,76,"LM_204","535",172,14.73,12.05,"Y","Y","KA","9/7/23",NA,"15B","LM","CAJ","Y",NA,NA,NA,0.582,FALSE,12.05,14.73,13.39,7.365,6.025,4.23587063069683,0.57513518407289,139.405425109475,585811.412376184,2654920.14425633,c(585811.412376184, 2654920.14425633)
197,77,"LM_203","533",172,8.13,10.86,"Y","Y","KA","9/7/23",NA,"16A","LM","CAJ","Y",NA,NA,NA,0.395,FALSE,8.13,10.86,9.495,5.43,4.065,3.60009374877933,0.663000690382933,69.3442175630548,585808.373073954,2654918.09607221,c(585808.373073954, 2654918.09607221)
198,78,"LM_202","534",172,6.51,10.41,"Y","Y","KA","9/7/23",NA,"16A","LM","CAJ","Y",NA,NA,NA,0.495,FALSE,6.51,10.41,8.46,5.205,3.255,4.06164991105831,0.780336198089974,53.225726675098,585815.865370828,2654912.60465408,c(585815.865370828, 2654912.60465408)
199,79,"LM_201","535",172,8.09,10.43,"Y","Y","KA","9/7/23",NA,"16A","LM","CAJ","Y",NA,NA,NA,0.36,FALSE,8.09,10.43,9.26,5.215,4.045,3.29153459650662,0.631166749090435,66.2708760098643,585809.252760628,2654912.74958368,c(585809.252760628, 2654912.74958368)
200,80,"LM_200","535",172,15.2,16.13,"Y","Y","KA","9/7/23",NA,"16A","LM","CAJ","Y",NA,NA,NA,0.685957724644894,TRUE,15.2,16.13,15.665,8.065,7.6,2.69893034367321,0.334647283778452,192.560780109133,585808.263242009,2654908.13007146,c(585808.263242009, 2654908.13007146)
201,81,"LM_199","534",172,7.68,6.35,"Y","Y","KA","9/7/23",NA,"16A","LM","CAJ","Y",NA,NA,NA,0.247,FALSE,6.35,7.68,7.015,3.84,3.175,2.15985531922858,0.562462322715777,38.3022976325668,585846.176985773,2654890.08744098,c(585846.176985773, 2654890.08744098)
202,82,"LM_198","535",172,6.76,8.14,"Y","Y","KA","9/7/23",NA,"16A","LM","CAJ","Y",NA,NA,NA,0.254,FALSE,6.76,8.14,7.45,4.07,3.38,2.26726707734224,0.557068077971065,43.2176334983733,585848.061679216,2654886.77695477,c(585848.061679216, 2654886.77695477)
203,83,"LM_197","536",190,6.9,8.35,"Y","Y","KA","9/7/23",NA,"16A","LM","CAJ","Y",NA,NA,NA,0.297558397629776,TRUE,6.9,8.35,7.625,4.175,3.45,2.3511965039103,0.563160839259951,45.250715184144,585843.66505988,2654884.90517229,c(585843.66505988, 2654884.90517229)
204,84,"LM_196","536",172,8.95,12.82,"Y","Y","KA","9/7/23",NA,"16A","LM","CAJ","Y",NA,NA,NA,0.383,FALSE,8.95,12.82,10.885,6.41,4.475,4.58938721399709,0.715973044305319,90.1157998700598,585846.889373623,2654884.37086495,c(585846.889373623, 2654884.37086495)
205,85,"LM_195","535",172,9.92,11.01,"Y","Y","KA","9/7/23",NA,"16B","LM","CAJ","Y",NA,NA,NA,0.401,FALSE,9.92,11.01,10.465,5.505,4.96,2.38818445686258,0.433820973090386,85.7805590877386,585844.724240443,2654877.89887071,c(585844.724240443, 2654877.89887071)
206,86,"LM_194","535",190,7.99,7.75,"Y","Y","KA","9/7/23",NA,"16B","LM","CAJ","Y",NA,NA,NA,0.272442654516506,TRUE,7.75,7.99,7.87,3.995,3.875,0.971802449060508,0.243254680615897,48.6338177729785,585841.14317948,2654881.38373505,c(585841.14317948, 2654881.38373505)
207,87,"LM_193","535",172,5.35,5.16,"Y","Y","KA","9/7/23",NA,"16B","LM","CAJ","Y",NA,NA,NA,0.173,FALSE,5.16,5.35,5.255,2.675,2.58,0.706558560913388,0.264134041462949,21.68170169875,585836.4108228,2654878.95631281,c(585836.4108228, 2654878.95631281)
208,88,"LM_192","536",190,10,8.27,"Y","Y","KA","9/7/23",NA,"16B","LM","CAJ","Y",NA,NA,NA,0.352404597018824,TRUE,8.27,10,9.135,5,4.135,2.81100960510632,0.562201921021264,64.952428112969,585835.044661463,2654880.60901704,c(585835.044661463, 2654880.60901704)
209,89,"LM_191","537",190,18.31,21.89,"Y","Y","KA","9/7/23",NA,"16B","LM","CAJ","Y",NA,NA,NA,0.887543238383348,TRUE,18.31,21.89,20.1,10.945,9.155,5.9982497447172,0.548035609384852,314.792217738861,585829.839107395,2654872.27337319,c(585829.839107395, 2654872.27337319)
210,90,"LM_190","536",190,15.18,14.57,"Y","Y","KA","9/7/23",NA,"16B","LM","CAJ","Y",NA,NA,NA,0.636,FALSE,14.57,15.18,14.875,7.59,7.285,2.12999413144731,0.280631637871846,173.708553833838,585828.505010952,2654868.57451197,c(585828.505010952, 2654868.57451197)
211,91,"LM_189","536",190,21.75,22.93,"Y","Y","KA","9/7/23",NA,"16B","LM","CAJ","Y",NA,NA,NA,1.05429644787413,TRUE,21.75,22.93,22.34,11.465,10.875,3.63050960610215,0.316660236031588,391.699662535801,585833.086643734,2654867.86379067,c(585833.086643734, 2654867.86379067)
212,385,"LM_178","536",172,10.59,12.01,"Y","Y","KA","9/7/23",NA,"16B","LM","CAJ","Y",NA,NA,NA,0.508,FALSE,10.59,12.01,11.3,6.005,5.295,2.8324900705916,0.471688604594771,99.8915722700515,585833.083326522,2654868.41740096,c(585833.083326522, 2654868.41740096)
213,396,"LM_179","538",190,20.28,15.27,"Y","Y","KA","9/7/23",NA,"17A","LM","CAJ","Y",NA,NA,NA,1.13607482147964,TRUE,15.27,20.28,17.775,10.14,7.635,6.67280862905568,0.658067912135669,243.218647489003,585744.845768357,2654825.25944463,c(585744.845768357, 2654825.25944463)
214,92,"LM_180","534",172,7.08,8.96,"Y","Y","KA","9/7/23",NA,"17A","LM","CAJ","Y",NA,NA,NA,0.395,FALSE,7.08,8.96,8.02,4.48,3.54,2.74568752774237,0.612876680299636,49.8231462118113,585595.451855238,2654944.68821563,c(585595.451855238, 2654944.68821563)
215,93,"LM_181","532",172,11.46,14.22,"Y","Y","KA","9/7/23","Daniel Tag: 70","17A","LM","CAJ","Y",70,24.0035,-110.158416666667,0.00413802852038928,FALSE,11.46,14.22,12.84,7.11,5.73,4.20941801202969,0.592041914490815,127.989427185044,585597.412053692,2654871.98987439,c(585597.412053692, 2654871.98987439)
216,94,"LM_182","533",190,11.61,9.74,"Y","Y","KA","9/7/23",NA,"17A","LM","CAJ","Y",NA,NA,NA,0.444292696316291,TRUE,9.74,11.61,10.675,5.805,4.87,3.15929185103244,0.544236322313943,88.8139238744122,585603.667980031,2654874.7954074,c(585603.667980031, 2654874.7954074)
217,95,"LM_183","533",172,13.78,14.67,"Y","Y","KA","9/7/23",NA,"17A","LM","CAJ","Y",NA,NA,NA,0.594,FALSE,13.78,14.67,14.225,7.335,6.89,2.51597396647899,0.343009402382957,158.770280766019,585610.401601919,2654882.77101017,c(585610.401601919, 2654882.77101017)
218,96,"LM_184","534",172,14.22,24.21,"Y","Y","KA","9/7/23",NA,"17A","LM","CAJ","Y",NA,NA,NA,0.669525204902698,TRUE,14.22,24.21,19.215,12.105,7.11,9.79688343301073,0.809325355886883,270.386041199819,585608.378317896,2654880.91348539,c(585608.378317896, 2654880.91348539)
219,97,"LM_185","535",172,10.89,20.54,"Y","Y","KA","9/7/23",NA,"17A","LM","CAJ","Y",NA,NA,NA,0.545,FALSE,10.89,20.54,15.715,10.27,5.445,8.70774798670701,0.847881985073711,175.678332427639,585605.363241418,2654874.80553833,c(585605.363241418, 2654874.80553833)
220,98,"LM_186","533",172,20.5,20.66,"Y","Y","KA","9/7/23"," big tree w/ many connected trunks; checked pic to see who was the measuring stick","17A","LM","CAJ","Y",NA,NA,NA,1.09628144196643,TRUE,20.5,20.66,20.58,10.33,10.25,1.28312119458764,0.124213087568987,332.639684143721,585604.37255164,2654870.37057917,c(585604.37255164, 2654870.37057917)
221,99,"LM_188","531",190,10.39,8.2,"Y","Y","KA","9/7/23",NA,"17B","LM","CAJ","Y",NA,NA,NA,0.477,FALSE,8.2,10.39,9.295,5.195,4.1,3.19030170987009,0.614110050023116,66.9143527251358,585598.137574841,2654864.05884884,c(585598.137574841, 2654864.05884884)
222,100,"LM_187","532",190,15.33,10.52,"Y","Y","KA","9/7/23",NA,"17B","LM","CAJ","Y",NA,NA,NA,0.660170432539962,TRUE,10.52,15.33,12.925,7.665,5.26,5.57535873285298,0.727378830117806,126.662418448168,585604.775566061,2654859.66947735,c(585604.775566061, 2654859.66947735)
223,184,"SD_105","475",172,10.9,12.1,"Y","Y","KA","9/10/23","Daniel Tag: 30","33A","SD","CAJ","Y",30,23.5532833333333,-109.852983333333,0.00763943726841098,FALSE,10.9,12.1,11.5,6.05,5.45,2.62678510731274,0.434179356580618,103.586163770489,617071.466223657,2605227.65418197,c(617071.466223657, 2605227.65418197)
224,182,"SD_106","467",172,14.74,8.98,"Y","Y","KA","9/10/23",NA,"33A","SD","CAJ","Y",NA,NA,NA,0.664,FALSE,8.98,14.74,11.86,7.37,4.49,5.84438191770524,0.79299618964793,103.959384977736,617074.032818155,2605225.82922059,c(617074.032818155, 2605225.82922059)
225,185,"SD_107","464",172,9.73,18.68,"Y","Y","KA","9/10/23",NA,"33A","SD","CAJ","Y",NA,NA,NA,0.732,FALSE,9.73,18.68,14.205,9.34,4.865,7.97291508797127,0.853631165735682,142.751142745732,617064.926292867,2605237.01389118,c(617064.926292867, 2605237.01389118)
226,187,"SD_108","459",172,8.7,11.21,"Y","Y","KA","9/10/23",NA,"33A","SD","CAJ","Y",NA,NA,NA,0.456,FALSE,8.7,11.21,9.955,5.605,4.35,3.5346180840368,0.630618748267048,76.5975266816629,617062.824299263,2605244.56361091,c(617062.824299263, 2605244.56361091)
227,183,"SD_109","448",172,9.16,8.09,"Y","Y","KA","9/10/23",NA,"33A","SD","CAJ","Y",NA,NA,NA,0.488,FALSE,8.09,9.16,8.625,4.58,4.045,2.14810963407364,0.469019570758437,58.2014596596699,617061.097983657,2605247.68714425,c(617061.097983657, 2605247.68714425)
228,136,"SD_110","440",172,4.43,6.33,"Y","Y","KA","9/10/23",NA,"33A","SD","CAJ","Y",NA,NA,NA,0.573,FALSE,4.43,6.33,5.38,3.165,2.215,2.26075208724884,0.714297657898529,22.0240567581749,617056.685152945,2605246.35999323,c(617056.685152945, 2605246.35999323)
229,138,"SD_111","433",172,7.45,4.7,"Y","Y","KA","9/10/23",NA,"33A","SD","CAJ","Y",NA,NA,NA,0.237,FALSE,4.7,7.45,6.075,3.725,2.35,2.89017733019965,0.775886531597223,27.5007166913617,617066.390950535,2605245.33034473,c(617066.390950535, 2605245.33034473)
230,139,"SD_112","433",172,10.71,11.57,"Y","Y","KA","9/10/23","right next to previous oak","33A","SD","CAJ","Y",NA,NA,NA,0.542,FALSE,10.71,11.57,11.14,5.785,5.355,2.18865255351323,0.378332334228735,97.3223777979458,617066.390950535,2605245.33034473,c(617066.390950535, 2605245.33034473)
231,140,"SD_113","430",172,10.1,6.55,"Y","Y","KA","9/10/23",NA,"33B","SD","CAJ","Y",NA,NA,NA,0.483864650496397,TRUE,6.55,10.1,8.325,5.05,3.275,3.84407010862185,0.761202001707297,51.9580154995582,617069.66755777,2605239.82006973,c(617069.66755777, 2605239.82006973)
232,153,"SD_114","430",172,9.24,12.65,"Y","Y","KA","9/10/23",NA,"33B","SD","CAJ","Y",NA,NA,NA,0.376,FALSE,9.24,12.65,10.945,6.325,4.62,4.31986400248897,0.682982450986398,91.8020497268741,617087.764270632,2605253.25244795,c(617087.764270632, 2605253.25244795)
233,146,"SD_115","429",172,11.5,11.88,"Y","Y","KA","9/10/23",NA,"33B","SD","CAJ","Y",NA,NA,NA,0.453,FALSE,11.5,11.88,11.69,5.94,5.75,1.49033553269054,0.250898237826691,107.301097083359,617088.610448928,2605253.8128683,c(617088.610448928, 2605253.8128683)
234,142,"SD_116","430",172,13.05,11.76,"Y","Y","KA","9/10/23",NA,"33B","SD","CAJ","Y",NA,NA,NA,0.521,FALSE,11.76,13.05,12.405,6.525,5.88,2.8286436679087,0.433508608108614,120.53348534028,617093.862068848,2605256.62313922,c(617093.862068848, 2605256.62313922)
235,149,"SD_117","430",172,6.52,8.31,"Y","Y","KA","9/10/23",NA,"33B","SD","CAJ","Y",NA,NA,NA,0.264,FALSE,6.52,8.31,7.415,4.155,3.26,2.57612596741697,0.620006249679174,42.5538149706698,617099.159469081,2605253.71273779,c(617099.159469081, 2605253.71273779)
236,147,"SD_118","430",172,10.31,5.92,"Y","Y","KA","9/10/23",NA,"33B","SD","CAJ","Y",NA,NA,NA,0.347,FALSE,5.92,10.31,8.115,5.155,2.96,4.22047686879101,0.818715202481283,47.9369339825959,617102.023476747,2605257.24210285,c(617102.023476747, 2605257.24210285)
237,144,"SD_119","429",172,5.3,10.32,"Y","Y","KA","9/10/23",NA,"33B","SD","CAJ","Y",NA,NA,NA,0.353,FALSE,5.3,10.32,7.81,5.16,2.65,4.42753881970559,0.858050158857673,42.9581379451868,617103.882999526,2605258.7333826,c(617103.882999526, 2605258.7333826)
238,143,"SD_120","429",172,3.82,10.68,"Y","Y","KA","9/10/23",NA,"33B","SD","CAJ","Y",NA,NA,NA,0.261,FALSE,3.82,10.68,7.25,5.34,1.91,4.98673239707125,0.933845018178137,32.0423601110237,617104.412564214,2605256.33847471,c(617104.412564214, 2605256.33847471)
239,141,"SD_121","430",172,6.27,9.91,"Y","Y","KA","9/10/23",NA,"34A","SD","CAJ","Y",NA,NA,NA,0.332,FALSE,6.27,9.91,8.09,4.955,3.135,3.83716040842704,0.774401696958031,48.8012646614148,617104.051644166,2605258.91928201,c(617104.051644166, 2605258.91928201)
240,145,"SD_122","430",172,11.95,9.46,"Y","Y","KA","9/10/23",NA,"34A","SD","CAJ","Y",NA,NA,NA,0.431876139651174,TRUE,9.46,11.95,10.705,5.975,4.73,3.65071568325993,0.610998440712958,88.7869061775913,617105.930366634,2605258.01156954,c(617105.930366634, 2605258.01156954)
241,148,"SD_123","427",172,18.1,6.73,"Y","Y","KA","9/10/23",NA,"34A","SD","CAJ","Y",NA,NA,NA,0.512191370485681,TRUE,6.73,18.1,12.415,9.05,3.365,8.40114724308532,0.928303562771858,95.6717064779334,617104.270503775,2605252.83089339,c(617104.270503775, 2605252.83089339)
242,135,"SD_124","429",172,8.7,5.28,"Y","Y","KA","9/10/23",NA,"34A","SD","CAJ","Y",NA,NA,NA,0.245,FALSE,5.28,8.7,6.99,4.35,2.64,3.45729663176303,0.794780834888053,36.0780500338252,617101.868123965,2605255.39536251,c(617101.868123965, 2605255.39536251)
243,150,"SD_125","430",172,2.7,1.3,"Y","Y","KA","9/10/23","Newly dead. Only a few trunk sprouts, but approx. 30 ??","34A","SD","CAJ","Y",NA,NA,NA,0.22,FALSE,1.3,2.7,2,1.35,0.65,1.18321595661992,0.876456264162906,2.75674755352504,617104.603362556,2605253.75630586,c(617104.603362556, 2605253.75630586)
244,151,"SD_126","430",172,11.27,7.76,"Y","Y","KA","9/10/23",NA,"34A","SD","CAJ","Y",NA,NA,NA,0.407155989763137,TRUE,7.76,11.27,9.515,5.635,3.88,4.08641958198127,0.72518537390972,68.6871534595565,617110.220331774,2605253.4321618,c(617110.220331774, 2605253.4321618)
245,154,"SD_127","429",152,14.6,15.9,"Y","Y","KA","9/10/23","Daniel: 32","34A","SD","CAJ","Y",32,23.5534666666667,-109.852533333333,0.0068436625529515,FALSE,14.6,15.9,15.25,7.95,7.3,3.14841229828623,0.396026704186948,182.322329651084,617115.815145552,2605255.87608819,c(617115.815145552, 2605255.87608819)
246,155,"SD_128","428",172,12.72,12.65,"Y","Y","KA","9/10/23",NA,"34A","SD","CAJ","Y",NA,NA,NA,0.78,FALSE,12.65,12.72,12.685,6.36,6.325,0.666314490312196,0.10476642929437,126.376847675957,617115.467517029,2605256.7960543,c(617115.467517029, 2605256.7960543)
247,157,"SD_129","430",152,11.59,12.8,"Y","Y","KA","9/10/23","Daniel tag: 33; Marisela is measuring stick; good to check against Daniel's data","34B","SD","CAJ","Y",33,23.55355,-109.852433333333,0.00748028232531908,FALSE,11.59,12.8,12.195,6.4,5.795,2.71624280947047,0.42441293897976,116.515388336338,617120.791762667,2605271.78719778,c(617120.791762667, 2605271.78719778)
248,137,"SD_076","433",172,6,6.71,"Y","Y","KA","9/10/23",NA,"34B","SD","CAJ","Y",NA,NA,NA,0.788,FALSE,6,6.71,6.355,3.355,3,1.50200699066283,0.447692098558219,31.6201300583813,617111.936051258,2605230.37718079,c(617111.936051258, 2605230.37718079)
249,156,"SD_130","430",172,15.75,11.81,"Y","Y","KA","9/10/23",NA,"34B","SD","CAJ","Y",NA,NA,NA,0.66,FALSE,11.81,15.75,13.78,7.875,5.905,5.21023991770053,0.661617767327051,146.089948878151,617093.854097079,2605215.09939459,c(617093.854097079, 2605215.09939459)
250,160,"SD_077","430",152,17.25,15.7,"Y","Y","KA","9/10/23","Daniel tag: 35","34B","SD","CAJ","Y",35,23.5537166666667,-109.851516666667,0.0104971824819038,TRUE,15.7,17.25,16.475,8.625,7.85,3.57325132057626,0.414290008182755,212.705457602114,617199.64979221,2605282.19976425,c(617199.64979221, 2605282.19976425)
251,152,"SD_078","430",172,12.9,19.6,"Y","Y","KA","9/10/23","Daniel tag: 34","34B","SD","CAJ","Y",34,23.5536833333333,-109.851683333333,0.00732112738222718,FALSE,12.9,19.6,16.25,9.8,6.45,7.37817728168685,0.752875232825189,198.580071633411,617199.630576537,2605284.59875735,c(617199.630576537, 2605284.59875735)
252,161,"SD_079","428",172,15.41,16.89,"Y","Y","KA","9/10/23",NA,"34B","SD","CAJ","Y",NA,NA,NA,0.755200635592953,TRUE,15.41,16.89,16.15,8.445,7.705,3.45702183967646,0.409357233827881,204.419428438455,617211.154480933,2605290.22756049,c(617211.154480933, 2605290.22756049)
253,159,"SD_131","426",172,19.22,16.13,"Y","Y","KA","9/10/23",NA,"34B","SD","CAJ","Y",NA,NA,NA,0.919693970840301,TRUE,16.13,19.22,17.675,9.61,8.065,5.22569373385008,0.543776663251829,243.488039059048,617222.074769532,2605286.25494846,c(617222.074769532, 2605286.25494846)
254,158,"SD_080","426",172,17.5,15,"Y","Y","KA","9/10/23","Daniel tag: 36","34B","SD","CAJ","Y",36,23.5537333333333,-109.85135,0.00773499572985018,TRUE,15,17.5,16.25,8.75,7.5,4.50693909432999,0.515078753637713,206.16701789183,617220.17682355,2605289.56163942,c(617220.17682355, 2605289.56163942)
255,165,"SD_081","425",172,14.85,18.69,"Y","Y","KA","9/10/23",NA,"35A","SD","CAJ","Y",NA,NA,NA,0.827,FALSE,14.85,18.69,16.77,9.345,7.425,5.67436340041771,0.607208496566903,217.98451135739,617234.123814411,2605290.04247941,c(617234.123814411, 2605290.04247941)
256,162,"SD_082","426",172,11.95,12.2,"Y","Y","KA","9/10/23","Daniel tag: 37","35A","SD","CAJ","Y",37,23.55385,-109.851133333333,0.0068169612641967,TRUE,11.95,12.2,12.075,6.1,5.975,1.22856623753056,0.201404301234518,114.503198241714,617257.860940125,2605300.19837664,c(617257.860940125, 2605300.19837664)
257,166,"SD_132","428",172,12.06,15.95,"Y","Y","KA","9/10/23",NA,"35A","SD","CAJ","Y",NA,NA,NA,0.680312428226914,TRUE,12.06,15.95,14.005,7.975,6.03,5.21916899515622,0.654441253311125,151.076834516643,617274.654130223,2605306.4231098,c(617274.654130223, 2605306.4231098)
258,164,"SD_083","429",172,9.6,11.8,"Y","Y","KA","9/10/23","Daniel tag: 38","35A","SD","CAJ","Y",38,23.5538166666667,-109.85065,0.00588873289440013,FALSE,9.6,11.8,10.7,5.9,4.8,3.43074335968169,0.581481925369778,88.9699039496629,617304.32326561,2605298.17164817,c(617304.32326561, 2605298.17164817)
259,168,"SD_133","427",172,18.13,10.85,"Y","Y","KA","9/10/23",NA,"35A","SD","CAJ","Y",NA,NA,NA,1.424,FALSE,10.85,18.13,14.49,9.065,5.425,7.26247891563204,0.801155975248985,154.496065420994,617316.043877095,2605300.48021629,c(617316.043877095, 2605300.48021629)
260,169,"SD_084","423",172,16.45,9.63,"Y","Y","KA","9/10/23",NA,"35A","SD","CAJ","Y",NA,NA,NA,0.503,FALSE,9.63,16.45,13.04,8.225,4.815,6.66831313002021,0.810737158665072,124.417671957362,617351.205692082,2605307.40597793,c(617351.205692082, 2605307.40597793)
261,163,"SD_134","420",172,6.3,10.85,"Y","Y","KA","9/10/23",NA,"35A","SD","CAJ","Y",NA,NA,NA,0.333,FALSE,6.3,10.85,8.575,5.425,3.15,4.41680031244339,0.814156739620901,53.6858914590326,617353.40838684,2605308.53094367,c(617353.40838684, 2605308.53094367)
262,175,"SD_085","427",172,9.52,9.45,"Y","Y","KA","9/10/23",NA,"35A","SD","CAJ","Y",NA,NA,NA,0.43,FALSE,9.45,9.52,9.485,4.76,4.725,0.576172717160405,0.121044688479077,70.657560371888,617357.500175486,2605307.45646311,c(617357.500175486, 2605307.45646311)
263,174,"SD_086","427",172,6.25,6.86,"Y","Y","KA","9/10/23",NA,"35B","SD","CAJ","Y",NA,NA,NA,0.362,FALSE,6.25,6.86,6.555,3.43,3.125,1.41395721293114,0.412232423595085,33.6739462556656,617352.778224682,2605302.25119383,c(617352.778224682, 2605302.25119383)
264,167,"SD_087","427",172,11.72,9.64,"Y","Y","KA","9/10/23",NA,"35B","SD","CAJ","Y",NA,NA,NA,0.510416496598611,TRUE,9.64,11.72,10.68,5.86,4.82,3.33274661503091,0.568728091302203,88.7349128191744,617349.229359253,2605299.26993297,c(617349.229359253, 2605299.26993297)
